ï»¿id,clee,nom_estab,raz_social,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,nom_CenCom.1,cod_postal,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta,cve_entidad_fk,cve_municipio_fk,codigo_act,Unnamed: 37
9660099,02001465111001181000000000U6,TIENDA CHINA SHUNG CHANG 2,,0 a 5 personas,AVENIDA,REFORMA,BOULEVARD,ADOLFO RAMIREZ MENDEZ,CALZADA,CORTEZ,AVENIDA,NARCISO MENDOZA,,SN,,,,,FRACCIONAMIENTO,BAHIA,,,,22880.0,7856,25,,,,Fijo,31.85959643,-116.6062713,2024-11,2,1,465111,
57542,02001461110020891000000000U3,TIENDA COMUNITARIA DICONSA,,0 a 5 personas,AVENIDA,I,CALLE,TERCERA,BOULEVARD,FRANCISCO ZARCO,AVENIDA,H,105.0,,,,0.0,,PUEBLO,FRANCISCO ZARCO (VALLE DE GUADALUPE),,,,22750.0,6186,3,,,,Fijo,32.0993335,-116.5803222,2010-07,2,1,461110,
144595,02001461110016871000000000U1,TIENDA COMUNITARIA DICONSA,,0 a 5 personas,AVENIDA,16 DE SEPTIEMBRE,CALLE,SEXTA,CALLE,CUARTA,AVENIDA,5 DE MAYO,0.0,SN,,,0.0,,PUEBLO,SAN VICENTE,,,,22900.0,8197,16,,,,Fijo,31.32537021,-116.2522359,2010-07,2,1,461110,
144622,02001461110009501000000000U3,TIENDA COMUNITARIA DICONSA,,0 a 5 personas,CALLEJON,BENITO JUAREZ,AVENIDA,VICENTE GUERRERO,AVENIDA,LAZARO CARDENAS,CALLE,RODOLFO SANCHEZ TABOADA,0.0,SN,,,,,EJIDO,PUNTA COLNETT (PUNTA COLONET),,,,22909.0,9956,6,,,,Fijo,31.06793542,-116.2081142,2010-07,2,1,461110,
100676,02001462112002851000000000U4,TIENDA COMUNITARIA DICONSA 57644,,0 a 5 personas,CALLE,NINGUNO,AVENIDA,MANUEL GALVAN,CALLE,LUIS BARRERA (GUAYCURAS),AVENIDA,MANUEL GASTELUM,0.0,SN,,,,,EJIDO,LÃZARO CÃRDENAS (VALLE DE LA TRINIDAD),,,,22797.0,8604,13,,,,Fijo,31.40485682,-115.7347296,2014-12,2,1,462112,
10084660,02001461110041061000000000U8,TIENDA D MARICRUZ,,0 a 5 personas,AVENIDA,LAGO MICHIGAN NORTE,CALLE,LAGO MICHIGAN SUR,CALLE,LAGO ZURICK,AVENIDA,LAGO MICHIGAN NORTE,159.0,,,,,,COLONIA,VILLA COLONIAL,,,,22890.0,7502,20,6461197797.0,,,Fijo,31.82685484,-116.5836874,2024-11,2,1,461110,
9197461,02001461110039711000000000U2,TIENDA DAXSI,,0 a 5 personas,CALLE,11,CALLE,COLIMA,CALLE,CUERNAVACA,CALLE,QUERETARO,357.0,,,,0.0,,COLONIA,REVOLUCION,,,,22840.0,685,16,,,,Fijo,31.8725421,-116.5864449,2019-11,2,1,461110,
9710659,02001461110041911000000000U4,TIENDA DE ABARROTES,,0 a 5 personas,AVENIDA,PARIS,CALLE,OSLO,CALLE,NIZA,CALLE,BERLIN,0.0,SN,,,,,COLONIA,MODERNA,,,,22860.0,647,63,,,,Fijo,31.87085137,-116.6379673,2024-11,2,1,461110,
11313085,02001461110040261000000000U5,TIENDA DE ABARROTES,,0 a 5 personas,CALLE,FRANCISCO VILLA,CALLE,PETUNIA,CALLE,MIGUEL HIDALGO Y COSTILLA,CALLE,FRANCISCO VILLA,19.0,,,,,,COLONIA,LIBERTAD,,,,22842.0,7818,35,,,,Fijo,31.87288629,-116.5724428,2024-11,2,1,461110,
11312074,02001461110043891000000000U6,TIENDA DE ABARROTES,,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,JESUS LARA ACOSTA,CALLE,NINGUNO,0.0,SN,,,,,COLONIA,MANEADERO,,,,22790.0,7536,23,6462317485.0,,,Fijo,31.73600739,-116.5686174,2024-11,2,1,461110,
8553005,02001461110039091000000000U9,TIENDA DE ABARROTES HITA,,0 a 5 personas,CALLE,NINGUNO,PEATONAL,NINGUNO,CALLE,NINGUNO,PEATONAL,CERRO EL CENTINELA,297.0,,,,0.0,,COLONIA,LAS PEÃITAS,,,,22820.0,7451,24,6461403620.0,,,Fijo,31.89159588,-116.6237694,2019-11,2,1,461110,
57540,02001461110011281000000000U8,TIENDA DE ABARROTES PIEDRON,,0 a 5 personas,AVENIDA,E,CALLE,QUINTA,CALLE,CUARTA,AVENIDA,G,126.0,,,,,,PUEBLO,FRANCISCO ZARCO (VALLE DE GUADALUPE),,,,22750.0,6186,8,,,,Fijo,32.09780325,-116.5779157,2010-07,2,1,461110,
73089,02001461110004911000000000U9,TIENDA DE ABARROTES SAHARAI,,0 a 5 personas,AVENIDA,18 DE MARZO,CALLE,OCTAVA,CALLE,DECIMA (ATOYAC),AVENIDA,NIÃOS HEROES,2538.0,,,,,,COLONIA,AMPLIACION HIDALGO,,,,22888.0,863,27,6461483914.0,,,Fijo,31.85887907,-116.5778695,2010-07,2,1,461110,
95353,02001462112002871000000000U2,TIENDA DE ABARROTES SAN RAFAEL,,0 a 5 personas,CALLE,BAHIA SAN RAFAEL,AVENIDA,BAHIA SANTA MARIA,CALLE,BAHIA SANTA ROSALIA,CALLE,BAHIA SOLEDAD,326.0,,,,0.0,,COLONIA,POPULAR 89,,,,22812.0,8106,54,,,,Fijo,31.89729907,-116.5676239,2014-12,2,1,462112,
94597,02001461110024071000000000U8,TIENDA DE ABARROTES SIN NOMBRE,,0 a 5 personas,CALLE,CLAUDIA,CALLE,FLORA,CALLE,ADRIANA,CALLE,BORDO ARROYO,595.0,,,,3.0,,COLONIA,BRONCE,,,,22830.0,7790,2,,,,Fijo,31.87350993,-116.6018298,2014-12,2,1,461110,
10796200,02001461110042291000000000U0,TIENDA DE ABARROTES SIN NOMBRE,,0 a 5 personas,CALLE,VENEZUELA,AVENIDA,NICARAGUA,CALLE,ARGENTINA,AVENIDA,PERU,786.0,,,,,,COLONIA,LAS LOMITAS,,,,22810.0,488,3,,,,Fijo,31.88286678,-116.5823008,2024-11,2,1,461110,
9528360,02001461110044181000000000U1,TIENDA DE ABARROTES SIN NOMBRE,,0 a 5 personas,CALLE,TIJUANA,CALLE,I,CALLE,H,CALLE,L,0.0,SN,,,,,COLONIA,EJIDO RUIZ CORTINEZ,,,,22810.0,7663,5,6463622999.0,,,Fijo,31.89599597,-116.5948203,2024-11,2,1,461110,
9575525,02001463216000661000000000S7,TIENDA DE ACCESORIOS,,0 a 5 personas,CALLE,SEPTIMA,AVENIDA,ALVARO OBREGON,AVENIDA,RUIZ,CALLE,SEXTA,348.0,,DEL PARQUE,PLANTA BAJA,37.0,,COLONIA,22860,CENTRO Y PLAZA COMERCIAL,DEL PARQUE,DEL PARQUE,22800.0,651,4,,,,Fijo,31.87007513,-116.6257962,2024-11,2,1,463216,
69696,02001463215000401000000000M0,TIENDA DE ACCESORIOS Y BOLSAS PARA DAMA,,0 a 5 personas,CALLE,SEPTIMA,AVENIDA,ALVARO OBREGON,AVENIDA,RUIZ,CALLE,SEXTA,348.0,,DEL PARQUE,PLANTA BAJA,36.0,A,COLONIA,22860,CENTRO Y PLAZA COMERCIAL,DEL PARQUE,DEL PARQUE,22800.0,651,4,6461783787.0,,,Fijo,31.87007513,-116.6257962,2010-07,2,1,463216,
97078,02001466410008521000000000U1,TIENDA DE ANTIGUEDADES ENSENADA BAZAR,,0 a 5 personas,CALLE,JOSE MARIA MORELOS Y PAVON,CALLE,NUEVE,CALLE,CORAL,CALLE,JOSE MARIA MORELOS Y PAVON,531.0,,,,0.0,,COLONIA,BUSTAMANTE,,,,22840.0,740,18,6461174011.0,,,Fijo,31.86582388,-116.6036252,2014-12,2,1,466410,
64706,02001463216000281000000000S4,TIENDA DE BOLSAS Y MOCHILAS,,0 a 5 personas,AVENIDA,BENITO JUAREZ QUINTA,AVENIDA,RUIZ,AVENIDA,GASTELUM,CALLE,CUARTA,438.0,,,,,,COLONIA,SECCIÃN PRIMERA,,,,22800.0,717,11,,,,Fijo,31.86757224,-116.6253375,2010-07,2,1,463216,
66506,02001465912002071000000000U9,TIENDA DE CURIOSIDADES TLAQUEPAQUE,,0 a 5 personas,CALLE,DELANTE GENERAL AGUSTIN SANGUINES,AVENIDA,PEDRO LOYOLA,AVENIDA,ISLA NATIVIDAD,CALLE,SAN GERONIMO,244.0,,,,0.0,,COLONIA,ABELARDO L RODRIGUEZ,,,,22880.0,083A,11,,CURIOSTLAQUEPAQUE@GMAIL.COM,,Fijo,31.85059479,-116.6082574,2010-07,2,1,465915,
100228,02001462112002431000000000U5,TIENDA DE DULCES,,0 a 5 personas,CALLE,MARTIN LUIS GUZMAN,CALLE,GENERAL PORFIRIO DIAZ,CALLE,GENERAL JOSE TORRES,CALLE,MARIANO AZUELA,0.0,SN,,,,,COLONIA,AEROPUERTO,,,,22785.0,8017,26,,,,Fijo,31.78910839,-116.5899275,2014-12,2,1,461160,
10390820,02001461110042191000000000U2,TIENDA DE DULCES,,0 a 5 personas,CALLE,QUERETARO,CALLE,COLIMA,CALLE,CUERNAVACA,CALLE,11,120.0,,,,,,COLONIA,REVOLUCION,,,,22840.0,685,16,,,,Fijo,31.87284678,-116.5878127,2024-11,2,1,461110,
11424655,02001461160003291000000000U2,TIENDA DE DULCES SIN NOMBRE,,0 a 5 personas,AVENIDA,CABO COLONET,CALLE,BAHIA SAN FELIPE,CALLE,BAHIA DEL SUR,CALLE,COLONET,441.0,,,,,,COLONIA,POPULAR 1989,,,,22812.0,8110,26,,,,Fijo,31.89338704,-116.5642925,2024-11,2,1,461160,
11283318,02001463113000321000000000U7,TIENDA DE ESTAMBRES TEJESTAMBRES,,0 a 5 personas,AVENIDA,ESPINOZA,CALLE,SEXTA,CALLE,SEPTIMA,AVENIDA,MAR,657.0,,,,0.0,,COLONIA,OBRERA,,,,22830.0,736,20,,HOLA@TEJESTAMBRE.COM,,Fijo,31.86549827,-116.6154206,2024-11,2,1,463113,
66523,02001461211000211000000000U4,TIENDA DE LICORES AZTLAN,,0 a 5 personas,AVENIDA,REFORMA,AVENIDA,SAN MARCOS,CALLE,DELANTE (GENERAL AGUSTIN SANGUINES),AVENIDA,SAN BENITO,262.0,A,,,,,FRACCIONAMIENTO,REFORMA,,,,22880.0,083A,3,,FANFELIZ5@YAHOO.COM.MX,,Fijo,31.85188876,-116.6051054,2010-07,2,1,461211,
96986,02001467115000271000000000U5,TIENDA DE MATERIALES HIGIENICOS IBARRA,,0 a 5 personas,CALLE,NUEVE,AVENIDA,8 DE MAYO,CALLE,REVOLUCION,CALLE,NUEVE,0.0,SN,LOS GLOBOS,PLANTA BAJA,,,COLONIA,BUSTAMANTE,"TIANGUIS, BAZAR O PULGA",LOS GLOBOS,LOS GLOBOS,22840.0,740,16,,,,Fijo,31.86655148,-116.6021063,2014-12,2,1,467115,
11652924,02001463215001301000000000U1,TIENDA DE REGALOS,,0 a 5 personas,CALLE,DELANTE EL ROSARIO,AVENIDA,GUADALUPE VICTORIA,AVENIDA,JOSEFA ORTIZ DE DOMINGUEZ,CALLE,JUAN ESCUTIA,1106.0,,,,,,COLONIA,CUAUHTEMOC,,,,22890.0,7911,38,,,,Fijo,31.85215007,-116.5964205,2024-11,2,1,463215,
10460680,02001465912005241000000000U5,TIENDA DE REGALOS,,0 a 5 personas,CALLE,COLINAS DEL SOL,CALLE,COLINAS MONTEBELLO,CALLE,BEACH,CALLE,COLINAS DE LA BAHIA N,0.0,SN,,,,,COLONIA,COLINAS DEL MAR,,,,22760.0,7409,3,,,,Fijo,31.88727524,-116.6864514,2024-11,2,1,465912,
66364,02001465912001711000000000U1,TIENDA DE REGALOS IDEAS,,0 a 5 personas,AVENIDA,SAN MARCOS,AVENIDA,IGNACIO ZARAGOZA,AVENIDA,AVENIDA DE LOS MANGOS,CALLE,DELANTE (EL ROSARIO),206.0,B,,,,,COLONIA,BUENAVENTURA,,,,22880.0,844,4,6461734860.0,,,Fijo,31.85365818,-116.6006369,2010-07,2,1,465912,
9579284,02001463211013171000000000U3,TIENDA DE ROPA,,0 a 5 personas,CALLE,SEGUNDA,AVENIDA,BENITO JUAREZ (G),AVENIDA,H,CALLE,TERCERA,0.0,SN,,,,,COLONIA,EL SAUZAL,,,,22760.0,308,8,,,,Fijo,31.89465333,-116.6943476,2024-11,2,1,463211,
10358803,02001463211014301000000000U5,TIENDA DE ROPA,,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,AVENIDA,REVOLUCION,0.0,SN,MERCADO COMUN DE MANEADERO,PLANTA BAJA,,,PUEBLO,MANEADERO,"TIANGUIS, BAZAR O PULGA",MERCADO COMUN DE MANEADERO,MERCADO COMUN DE MANEADERO,22790.0,1096,6,,,,Fijo,31.72686854,-116.5779445,2024-11,2,1,463211,
10274355,02001463211013701000000000U7,TIENDA DE ROPA,,0 a 5 personas,CALLE,GALICIA,AVENIDA,PASEO DEL REY,CALLE,LA GALATEA,CALLE,GRANADA,249.0,,,,,,FRACCIONAMIENTO,VILLA RESIDENCIAL DEL REY,,,,22785.0,9674,3,,,,Fijo,31.78318939,-116.5708051,2024-11,2,1,463211,
10410567,02001463211011451000000000U1,TIENDA DE ROPA,,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,AVENIDA,REVOLUCION,0.0,SN,MERCADO COMUN DE MANEADERO,PLANTA BAJA,,,PUEBLO,MANEADERO,"TIANGUIS, BAZAR O PULGA",MERCADO COMUN DE MANEADERO,MERCADO COMUN DE MANEADERO,22790.0,1096,6,,,,Fijo,31.72686854,-116.5779445,2024-11,2,1,463211,
9836435,02001463211013441000000000U0,TIENDA DE ROPA,,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0.0,SN,MERCADO COMUN DE MANEADERO,PLANTA BAJA,,,PUEBLO,MANEADERO,"TIANGUIS, BAZAR O PULGA",MERCADO COMUN DE MANEADERO,MERCADO COMUN DE MANEADERO,22790.0,1096,6,,,,Fijo,31.72686854,-116.5779445,2024-11,2,1,463211,
10302041,02001463211012581000000000U4,TIENDA DE ROPA,,0 a 5 personas,AVENIDA,CARRETERA TRANSPENINSULAR,CALLE,IGNACIO LOPEZ RAYON,CALLE,JESUS GONZALEZ ORTEGA,OTRO(ESPECIFIQUE),NINGUNO,0.0,SN,,,,,COLONIA,MANEADERO,,,,22790.0,813A,4,,,,Fijo,31.70959683,-116.570143,2024-11,2,1,463211,
7078711,02001465215000601000000000U3,TIENDA DE ROPA,,0 a 5 personas,CALLE,ISLA TODOS SANTOS,CALLE,ISLA MONTAGUE,CALLE,JESUS SANTIAGO INEGUEZ,CALLE,ISLA SAN MARTIN,305.0,,,,0.0,,FRACCIONAMIENTO,22842,,,,22813.0,1058,8,,,,Fijo,31.87558953,-116.5672816,2019-11,2,1,465215,
98133,02001466410007741000000000U6,TIENDA DE ROPA,,0 a 5 personas,CALLE,JOSEFA VAZQUEZ VIUDA DE ARELLANO,CALLE,RODOLFO SANCHEZ TABOADA,CALLE,MEXICO,CALLE,JESUS HERNANDEZ AYALA,0.0,SN,,,0.0,,EJIDO,PUNTA COLNETT (PUNTA COLONET),,,,22909.0,9960,3,,,,Fijo,31.07075656,-116.2095629,2014-12,2,1,466410,
98906,02001463211006951000000000U7,TIENDA DE ROPA ALY,,0 a 5 personas,AVENIDA,CARRETERA TRANSPENINSULAR,CALLE,IGNACIO LOPEZ RAYON,CALLE,JESUS GONZALEZ ORTEGA,OTRO(ESPECIFIQUE),SIN REFERENCIA,0.0,SN,,,,,COLONIA,MANEADERO,,,,22790.0,813A,4,6462033507.0,,,Fijo,31.70947365,-116.5701073,2014-12,2,1,463211,
9088834,02001466410015391000000000U0,TIENDA DE ROPA ARACELI,,0 a 5 personas,CALLE,REVOLUCION,CALLE,CORAL,CALLE,NUEVE,CALLE,BENITO JUAREZ,0.0,SN,,,,,COLONIA,BUSTAMANTE,,,,22840.0,740,15,,,,Fijo,31.86572925,-116.6011942,2019-11,2,1,466410,
70975,02001463211001401000000000M8,TIENDA DE ROPA ATREVIDA PLUS,,0 a 5 personas,AVENIDA,BENITO JUAREZ QUINTA,AVENIDA,CASTILLO,AVENIDA,BLANCARTE,CALLE,CUARTA (MUTUALISMO),1048.0,,EDIFICIO SIN NOMBRE,PLANTA BAJA,,,COLONIA,SECCIÃN PRIMERA,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,22800.0,721,9,6461417891.0,,,Fijo,31.86524159,-116.6193945,2010-07,2,1,463211,
8301651,02001463211009891000000000U2,TIENDA DE ROPA D HOMBRE FASHIONISTA,,0 a 5 personas,AVENIDA,MEXICO,AVENIDA,DIAMANTE,AVENIDA,16 DE SEPTIEMBRE,CALLE,PRIMERA,98.0,,,,,,COLONIA,HIDALGO,,,,22880.0,7875,24,,,,Fijo,31.85779343,-116.5929224,2019-11,2,1,463211,
10172431,02001463211014241000000000U3,TIENDA DE ROPA DE HOMBRE,,0 a 5 personas,CALLE,10,CALLE,REVOLUCION,AVENIDA,8 DE MAYO,CALLE,NUEVE,601.0,,MANZANA 5,PLANTA BAJA,73.0,,COLONIA,BUSTAMANTE,"TIANGUIS, BAZAR O PULGA",MANZANA 5,MANZANA 6,22840.0,740,5,,,,Fijo,31.86767594,-116.6022409,2024-11,2,1,463211,
74393,02001463211005281010000000U0,TIENDA DE ROPA DE SEGUNDA ECLOSION,,0 a 5 personas,CALLE,ISLA TODOS SANTOS,PRIVADA,CALLE A CERESO,CARRETERA,CARRETERA A OJOS NEGROS,CARRETERA,CARRETERA A OJOS NEGROS,3021.0,,,,0.0,,FRACCIONAMIENTO,22842,,,,22813.0,1058,11,6462100740.0,,,Fijo,31.87429678,-116.5712588,2010-07,2,1,466410,
9691587,02001466410017921000000000U2,TIENDA DE ROPA DE SEGUNDA VIKO,,0 a 5 personas,CALLE,CALLE DE LOS ROBLES,CALLE,ROBLES,CALLE,H (DE LAS MORAS),CALLE,NAZARIO ORTIZ GARZA,0.0,SN,,,,,FRACCIONAMIENTO,LOMAS Y JARDINES DE VALLE VERDE,,,,22810.0,7729,22,,,,Fijo,31.8829033,-116.5965822,2024-11,2,1,466410,
97170,02001466410005541000000000U2,TIENDA DE ROPA DEPORTIVA KIARA SPORT,,0 a 5 personas,CALLE,NUEVE,CALLE,JOSE MARIA MORELOS Y PAVON,AVENIDA,8 DE MAYO,CALLE,JOSE MARIA MORELOS Y PAVON,500.0,,CENTRO COMERCIAL LOS GLOBOS,PISO 1,13.0,,COLONIA,BUSTAMANTE,"TIANGUIS, BAZAR O PULGA",CENTRO COMERCIAL LOS GLOBOS,CENTRO COMERCIAL LOS GLOBOS,22840.0,740,17,6461377067.0,,,Fijo,31.86640766,-116.6031351,2014-12,2,1,466410,
11040425,02001463211014521000000000U8,TIENDA DE ROPA FULANITOS,,0 a 5 personas,BOULEVARD,ISABEL,CALLE,ABELARDO L. RODRIGUEZ,CALLE,NINGUNO,CALLE,JOSE LUIS ARCE,0.0,SN,,,,,PUEBLO,ISLA DE CEDROS,,,,22990.0,9922,18,,,,Fijo,28.09570817,-115.1868778,2024-11,2,1,463211,
11273563,02001463211011721000000000U7,TIENDA DE ROPA KUEENS,,0 a 5 personas,AVENIDA,CARRETERA TRANSPENINSULAR,AVENIDA,CARRETERA TRANSPENINSULAR,AVENIDA,CARRETERA TRANSPENINSULAR,CALLE,AQUILES SERDAN,0.0,SN,,,,,COLONIA,MANEADERO,,,,22790.0,7521,36,6462883318.0,,,Fijo,31.7319928,-116.5803186,2024-11,2,1,463211,
9252885,02001463211011191000000000U3,TIENDA DE ROPA NEIB,,0 a 5 personas,AVENIDA,BENITO JUAREZ QUINTA,AVENIDA,BLANCARTE,AVENIDA,ALVARADO,CALLE,CUARTA (MUTUALISMO),920.0,,,,,,COLONIA,SECCIÃN PRIMERA,,,,22800.0,721,8,6461355304.0,,,Fijo,31.86572286,-116.620699,2020-11,2,1,463211,
11411397,02001463211014481000000000U5,TIENDA DE ROPA NOHEMA,,0 a 5 personas,BOULEVARD,PROFESOR LICENCIADO DAVID H SOKOLOW,CALLE,HORTENSIA,CALLE,CAMELIA,BOULEVARD,PROFESOR LICENCIADO DAVID H SOKOLOW,,SN,,,,,COLONIA,22850,,,,22859.0,069A,61,,,,Fijo,31.87099148,-116.5844737,2024-11,2,1,463211,
64768,02001463211000571000000000U9,TIENDA DE ROPA PARA CABALLERO KARLA,,0 a 5 personas,AVENIDA,RUIZ,CALLE,SEXTA,AVENIDA,BENITO JUAREZ (QUINTA),AVENIDA,GASTELUM,578.0,,,,32.0,,COLONIA,SECCIÃN PRIMERA,,,,22800.0,717,27,,,,Fijo,31.86838384,-116.6252341,2010-07,2,1,463211,
66583,02001465912000311000000000U1,TIENDA DE ROPA PEQUES,,0 a 5 personas,CARRETERA,TRANSPENINSULAR REFORMA,CALLE,DELANTE (GENERAL AGUSTIN SANGUINES),CALLE,NINGUNO,AVENIDA,PEDRO LOYOLA,100.0,,PLAZA TRANSPENINSULAR,PLANTA BAJA,19.0,,COLONIA,CARLOS PACHECO,CENTRO Y PLAZA COMERCIAL,PLAZA TRANSPENINSULAR,PLAZA TRANSPENINSULAR,22880.0,083A,4,6461323629.0,,,Fijo,31.85049762,-116.6048227,2010-07,2,1,465912,
66557,02001463211006811000000000U3,TIENDA DE ROPA QUEENS BOUTIQUE,,0 a 5 personas,AVENIDA,PEDRO LOYOLA,CALLE,SAN GERONIMO,CALLE,ISLA DE CEDROS,AVENIDA,ISLA MARGARITA,295.0,,CENTRO COMERCIAL TERAN,PLANTA BAJA,5.0,B,COLONIA,ABELARDO L RODRIGUEZ,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL TERAN,CENTRO COMERCIAL TERAN,22830.0,083A,15,,,,Fijo,31.85159074,-116.6093486,2010-07,2,1,463211,
8345865,02001466410014531000000000U2,TIENDA DE ROPA SEGUNDA,,0 a 5 personas,CALLE,10,CALLE,REVOLUCION,CALLE,JOSE MARIA MORELOS Y PAVON,CALLE,10,525.0,,,,0.0,,COLONIA,AMPLIACION REFORMA,,,,22840.0,740,1,,,,Fijo,31.86771848,-116.6028905,2019-11,2,1,466410,
8552399,02001465215000701000000000U1,TIENDA DE ROPA SIN NOMBRE,,0 a 5 personas,CALLE,CALAFIA,CALLE,ISLA TODOS LOS SANTOS,CALLE,ISLA DE LA GIGANTA,AVENIDA,NUEVA INGLATERRA,0.0,SN,,,0.0,,COLONIA,POPULAR 1989,,,,22812.0,7644,4,,,,Fijo,31.89462602,-116.5724409,2019-11,2,1,463211,
10686139,02001463211011391000000000U9,TIENDA DE ROPA SIN NOMBRE,,0 a 5 personas,CALLE,MARGARITA,CALLE,SOLIDARIDAD,PROLONGACION,SOKOLON,CALLE,AMAPOLA,713.0,,,,,,COLONIA,MARGARITAS,,,,22810.0,7432,3,,,,Fijo,31.88189021,-116.5807786,2024-11,2,1,463211,
8345912,02001466410014551000000000U0,TIENDA DE ROPA SIN NOMBRE,,0 a 5 personas,CALLE,11,CALLE,IGNACIO ALLENDE,CALLE,FRANCISCO VILLA,CALLE,SONORA,0.0,SN,,,0.0,,COLONIA,REVOLUCION,,,,22810.0,685,22,,,,Fijo,31.8716032,-116.5929791,2019-11,2,1,466410,
11122117,02001463211012701000000000U8,TIENDA DE ROPA Y ACCESORIOS,,0 a 5 personas,BOULEVARD,EMILIO CARRANZA,AVENIDA,PIPILA,AVENIDA,PEDRO MORENO,CALLE,CORAL,407.0,,VIGITRON,PISO 1,,,COLONIA,AVIACION,CENTRO Y PLAZA COMERCIAL,VIGITRON,VIGITRON,22840.0,7841,7,,,,Fijo,31.86533095,-116.5968672,2024-11,2,1,463211,
8304603,02001465215000641010000000U9,TIENDA DE ROPA YOLI,,0 a 5 personas,CALZADA,JOSE MARIA MORELOS Y PAVON,CALLE,SEGUNDA,CALLE,FRANCISCO GOTIA,AVENIDA,NESTOR OLIVAS,0.0,SN,,,155.0,,COLONIA,CHAPULTEPEC,,,,22785.0,8074,14,6462114457.0,,,Fijo,31.78357762,-116.5972915,2019-11,2,1,463211,
11558566,02001463211012511000000000U1,TIENDA DE ROPA ZERTUCHE,,0 a 5 personas,CALLE,ZERTUCHE,CALLE,EMILIO ABREU,AVENIDA,AVENIDA DEL ALCAZAR,CALLE,BELMONTE,0.0,SN,,,0.0,,FRACCIONAMIENTO,VILLA DEL REAL 2,,,,22785.0,8680,9,6461939622.0,,,Fijo,31.78759064,-116.585818,2024-11,2,1,463211,
77526,02001463211006671010000000U1,TIENDA DE SEGUNDA TORRES,,0 a 5 personas,AVENIDA,AMBAR,AVENIDA,LOS OLIVOS,AVENIDA,AVENIDA DE LOS EUCALIPTOS,CALLE,CALLE DE LOS GERANIOS,15.0,,,,0.0,C,COLONIA,VALLE VERDE,,,,22839.0,7733,15,,,,Fijo,31.8833934,-116.6082338,2010-07,2,1,466410,
94602,02001466410007051000000000U0,TIENDA DE VIDEOJUEGOS PAUKA GAME STORE,,0 a 5 personas,AVENIDA,BRONCE,CALLE,LUIS CALZADA OCAMPO,CALLE,GENERAL AYALA,CALLE,MEXICALI,0.0,SN,,,0.0,,COLONIA,BRONCE,,,,22800.0,7790,23,,,,Fijo,31.87440928,-116.6049597,2014-12,2,1,465212,
94071,02001465912003931000000000U3,TIENDA DEL CIELO,,0 a 5 personas,AVENIDA,BENITO JUAREZ QUINTA,AVENIDA,CASTILLO,AVENIDA,MAR,CALLE,SEXTA,1153.0,,,,0.0,,COLONIA,SECCIÃN PRIMERA,,,,22800.0,721,25,6461125072.0,,,Fijo,31.86479275,-116.6179248,2010-07,2,1,465912,
11348356,02001461110043271000000000U1,TIENDA DICONSA,,0 a 5 personas,CALLE,CABERNET,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,TEMPRANILLO,,SN,,,,,PUEBLO,REAL DEL CASTILLO NUEVO (OJOS NEGROS),,,,22771.0,2249,5,,,,Fijo,31.90403188,-116.2855674,2024-11,2,1,461110,
100811,02001461110033041000000000U0,TIENDA DON LUIS,,0 a 5 personas,CALLE,ESMERALDA,CALLE,NINGUNO,PRIVADA,NINGUNO,CALLE,SAUCE,4016.0,,,,,,COLONIA,JOSÃ MARÃA MORELOS Y PAVÃN,,,,22855.0,7377,59,,,,Fijo,31.85594872,-116.5613862,2014-12,2,1,461110,
73960,02001461110014551000000000U1,TIENDA DON PEDRO,,0 a 5 personas,AVENIDA,MECANICOS,AVENIDA,AVENIDA DE LOS FERROCARRILEROS,CALLE,CALLE DE LOS FOGONEROS,CALLE,CALLE DE LOS OPERADORES,1171.0,,,,0.0,,COLONIA,JOSÃ MARÃA MORELOS Y PAVÃN,,,,22855.0,8464,6,,PEDRO_GUILLENSANTOS@HOTMAIL.COM,,Fijo,31.85259176,-116.562866,2010-07,2,1,461110,
95120,02001461110032351000000000U4,TIENDA DOÃA CHAYO,,0 a 5 personas,CALLE,PUNTA PESCADORES,CALLE,BAHIA SAN JUAN BAUTISTA,CALLE,SAN LUIS GONZAGA,CALLE,PUNTA ALAMAR,49.0,LT,,,0.0,,COLONIA,POPULAR 1989,,,,22812.0,8394,6,,,,Fijo,31.88969241,-116.5628156,2014-12,2,1,461110,
